data_source_id,procedure_code_id_source,procedure_code_category_id_reference
1,933|~|2,1
1,1004494|~|2,1
1,1004369|~|2,1
1,669|~|2,1
1,670|~|2,1
1,652|~|2,1
1,671|~|2,1
1,667|~|2,1
1,1003833|~|2,1
1,1003834|~|2,1
1,1003835|~|2,1
1,1003837|~|2,1
1,1003840|~|2,1
1,1003847|~|2,1
1,1004027|~|2,1
1,1003365|~|2,1
1,1001900|~|2,1
1,218|~|2,1
1,1003977|~|2,1
1,1001376|~|2,1
1,525|~|2,1
1,1004381|~|2,1
1,1004308|~|2,1
1,1001377|~|2,1
1,1000322|~|2,1
1,1001378|~|2,1
1,217|~|2,1
1,1004309|~|2,1
1,1001379|~|2,1
1,216|~|2,1
1,219|~|2,1
1,386|~|2,1
1,1001382|~|2,1
1,1000195|~|2,1
1,220|~|2,1
1,385|~|2,1
1,1004314|~|2,1
1,1000286|~|2,1
1,1004315|~|2,1
1,1001387|~|2,1
1,1006045|~|2,1
1,1000225|~|2,1
1,1004330|~|2,1
1,1001386|~|2,1
1,1006046|~|2,1
1,221|~|2,1
1,1004020|~|2,1
1,1004077|~|2,1
1,1004316|~|2,1
1,1001389|~|2,1
1,1006047|~|2,1
1,1005098|~|2,1
1,1005190|~|2,1
1,1003366|~|2,1
1,1000287|~|2,1
1,1004317|~|2,1
1,1001390|~|2,1
1,1005026|~|2,1
1,636|~|2,1
1,1002526|~|2,1
1,1000112|~|2,1
1,1004644|~|2,1
1,1000113|~|2,1
1,1001393|~|2,1
1,1004643|~|2,1
1,1000226|~|2,1
1,1004328|~|2,1
1,1001394|~|2,1
1,1005802|~|2,1
1,1000114|~|2,1
1,1003997|~|2,1
1,1003996|~|2,1
1,1004394|~|2,1
1,1001395|~|2,1
1,1004642|~|2,1
1,1003367|~|2,1
1,1002528|~|2,1
1,1002529|~|2,1
1,223|~|2,1
1,1004006|~|2,1
1,1004055|~|2,1
1,1003914|~|2,1
1,1004056|~|2,1
1,1004413|~|2,1
1,1004319|~|2,1
1,1004057|~|2,1
1,1004398|~|2,1
1,1004396|~|2,1
1,1004397|~|2,1
1,1004058|~|2,1
1,1004059|~|2,1
1,1000628|~|2,1
1,1001396|~|2,1
1,1006048|~|2,1
1,1005099|~|2,1
1,1005803|~|2,1
1,777|~|2,1
1,1001397|~|2,1
1,1003369|~|2,1
1,1003370|~|2,1
1,1003371|~|2,1
1,1002530|~|2,1
1,1003372|~|2,1
1,1003373|~|2,1
1,1003374|~|2,1
1,1003375|~|2,1
1,1003376|~|2,1
1,1003377|~|2,1
1,1003378|~|2,5
1,1003379|~|2,1
1,1003381|~|2,1
1,1002531|~|2,1
1,1002532|~|2,1
1,1003027|~|2,5
1,1003111|~|2,1
1,1002533|~|2,1
1,224|~|2,1
1,1002534|~|2,1
1,225|~|2,1
1,1004497|~|2,1
1,226|~|2,1
1,1001400|~|2,1
1,227|~|2,1
1,1004486|~|2,1
1,1004641|~|2,1
1,1004640|~|2,1
1,1000115|~|2,1
1,1003955|~|2,1
1,228|~|2,1
1,1004329|~|2,1
1,1001403|~|2,1
1,1002535|~|2,1
1,1000196|~|2,1
1,1004320|~|2,1
1,1001404|~|2,1
1,1000323|~|2,1
1,1004380|~|2,1
1,229|~|2,1
1,1001406|~|2,1
1,399|~|2,1
1,1001912|~|2,1
1,1003706|~|2,1
1,230|~|2,1
1,1001408|~|2,1
1,1000116|~|2,1
1,1001409|~|2,1
1,1073|~|2,1
1,510|~|2,1
1,231|~|2,1
1,1001410|~|2,1
1,1001913|~|2,1
1,232|~|2,1
1,1000197|~|2,1
1,590|~|2,1
1,744|~|2,1
1,745|~|2,1
1,1001415|~|2,1
1,746|~|2,1
1,1002774|~|2,1
1,1002775|~|2,1
1,1074|~|2,1
1,1002184|~|2,1
1,234|~|2,1
1,1004407|~|2,1
1,1004636|~|2,1
1,1004635|~|2,1
1,1002877|~|2,1
1,1002879|~|2,1
1,1000159|~|2,1
1,757|~|2,1
1,1001419|~|2,1
1,1000263|~|2,1
1,1001420|~|2,1
1,1000264|~|2,1
1,1001421|~|2,1
1,1000265|~|2,1
1,1001422|~|2,1
1,1020|~|2,1
1,1021|~|2,1
1,1022|~|2,1
1,235|~|2,1
1,236|~|2,1
1,1003916|~|2,1
1,1001424|~|2,1
1,237|~|2,1
1,1001425|~|2,1
1,695|~|2,1
1,635|~|2,1
1,1001426|~|2,1
1,1002776|~|2,1
1,1002536|~|2,1
1,1075|~|2,1
1,1000275|~|2,1
1,1076|~|2,1
1,1077|~|2,1
1,1078|~|2,1
1,1079|~|2,1
1,1080|~|2,1
1,487|~|2,1
1,1000117|~|2,1
1,1001429|~|2,1
1,1000118|~|2,1
1,1004633|~|2,1
1,1004632|~|2,1
1,1001430|~|2,1
1,1000119|~|2,1
1,1001431|~|2,1
1,1000120|~|2,1
1,1001432|~|2,1
1,1000198|~|2,1
1,1001433|~|2,1
1,1002537|~|2,1
1,1002538|~|2,1
1,1002539|~|2,1
1,1002540|~|2,1
1,765|~|2,1
1,1002880|~|2,1
1,1003190|~|2,1
1,1003191|~|2,1
1,1004325|~|2,1
1,1002881|~|2,1
1,1002882|~|2,1
1,1005027|~|2,1
1,1003707|~|2,1
1,1000276|~|2,1
1,764|~|2,1
1,1004630|~|2,1
1,1004629|~|2,1
1,1004628|~|2,1
1,1001434|~|2,1
1,1002883|~|2,1
1,1001435|~|2,1
1,1002968|~|2,1
1,1004627|~|2,1
1,1048|~|2,1
1,1001436|~|2,1
1,1004626|~|2,1
1,1004625|~|2,1
1,1049|~|2,1
1,1001437|~|2,1
1,1050|~|2,1
1,1001438|~|2,1
1,1000320|~|2,1
1,1004326|~|2,1
1,1004624|~|2,1
1,1004623|~|2,1
1,1000321|~|2,1
1,1004357|~|2,1
1,1004327|~|2,1
1,1000371|~|2,1
1,707|~|2,1
1,1001442|~|2,1
1,239|~|2,1
1,1038|~|2,1
1,714|~|2,1
1,1001443|~|2,1
1,1003080|~|2,1
1,1003085|~|2,1
1,1003087|~|2,1
1,1003082|~|2,1
1,1003081|~|2,1
1,1003084|~|2,1
1,1002914|~|2,1
1,1004622|~|2,1
1,1004621|~|2,1
1,1004620|~|2,1
1,1004618|~|2,1
1,1004617|~|2,1
1,1004616|~|2,1
1,1004615|~|2,1
1,1004614|~|2,1
1,1004613|~|2,1
1,1004611|~|2,1
1,1004610|~|2,1
1,1004609|~|2,1
1,1004608|~|2,1
1,1004606|~|2,1
1,1001743|~|2,2
1,1001841|~|2,2
1,1006061|~|2,2
1,1001762|~|2,2
1,1004552|~|2,2
1,1003745|~|2,2
1,1002221|~|2,2
1,1005888|~|2,2
1,1001658|~|2,2
1,1001842|~|2,2
1,1004553|~|2,2
1,1003469|~|2,2
1,1001808|~|2,2
1,1001810|~|2,2
1,1001811|~|2,2
1,1001809|~|2,2
1,1001812|~|2,2
1,1001890|~|2,2
1,1002087|~|2,2
1,1001825|~|2,2
1,1001774|~|2,2
1,1005889|~|2,2
1,1001749|~|2,2
1,1001853|~|2,2
1,1002778|~|2,2
1,1001818|~|2,2
1,1001683|~|2,2
1,1003470|~|2,2
1,1000339|~|2,2
1,1002892|~|2,2
1,1003746|~|2,2
1,1001819|~|2,2
1,1001687|~|2,2
1,1001635|~|2,2
1,1001645|~|2,2
1,1001647|~|2,2
1,1003747|~|2,2
1,1001882|~|2,2
1,1003471|~|2,2
1,1002586|~|2,2
1,1001636|~|2,2
1,1005890|~|2,2
1,1001628|~|2,2
1,1001867|~|2,2
1,1001815|~|2,2
1,1001724|~|2,2
1,1001721|~|2,2
1,1001644|~|2,2
1,1001688|~|2,2
1,1002646|~|2,2
1,1004822|~|2,2
1,1001722|~|2,2
1,1001854|~|2,2
1,1001648|~|2,2
1,1001860|~|2,2
1,1001859|~|2,2
1,1002587|~|2,2
1,1004554|~|2,2
1,1001826|~|2,2
1,1001872|~|2,2
1,1003177|~|2,2
1,1003178|~|2,2
1,1001802|~|2,2
1,1001775|~|2,2
1,1001846|~|2,2
1,1000182|~|2,3
1,1004820|~|2,4
1,1004815|~|2,4
1,1005908|~|2,4
1,1001880|~|2,4
1,1003207|~|2,4
1,861|~|2,4
1,1002798|~|2,4
1,1002797|~|2,4
1,862|~|2,4
1,779|~|2,4
1,1002094|~|2,4
1,865|~|2,4
1,1003025|~|2,5
1,1001864|~|2,4
1,858|~|2,4
1,1002800|~|2,4
1,1002799|~|2,4
1,935|~|2,4
1,1002802|~|2,4
1,1002801|~|2,4
1,863|~|2,4
1,864|~|2,4
1,1003071|~|2,4
1,1003038|~|2,4
1,934|~|2,4
1,1003028|~|2,4
1,857|~|2,4
1,1003208|~|2,4
1,910|~|2,4
1,1003494|~|2,4
1,1003495|~|2,4
1,939|~|2,4
1,1002804|~|2,4
1,940|~|2,4
1,1003496|~|2,4
1,767|~|2,4
1,1003497|~|2,4
1,941|~|2,4
1,1003498|~|2,4
1,1003499|~|2,4
1,856|~|2,4
1,1003500|~|2,4
1,867|~|2,4
1,859|~|2,4
1,1003501|~|2,4
1,1003502|~|2,4
1,860|~|2,4
1,1003503|~|2,4
1,1003504|~|2,4
1,1003505|~|2,4
1,1003506|~|2,4
1,1003507|~|2,4
1,1003508|~|2,4
1,1003509|~|2,4
1,1003510|~|2,4
1,1003511|~|2,4
1,1003512|~|2,4
1,1003513|~|2,4
1,1003514|~|2,4
1,1003516|~|2,4
1,1003517|~|2,4
1,1003518|~|2,4
1,1003519|~|2,4
1,1003520|~|2,4
1,1006070|~|2,4
1,1006072|~|2,4
1,1006071|~|2,4
1,1006073|~|2,4
1,1006074|~|2,4
1,1006075|~|2,4
1,1006076|~|2,4
1,1006077|~|2,4
1,1006078|~|2,4
1,1003521|~|2,4
1,1003522|~|2,4
1,1003524|~|2,4
1,1003525|~|2,4
1,1003528|~|2,4
1,1003529|~|2,4
1,1003530|~|2,4
1,1003531|~|2,4
1,1003532|~|2,4
1,1003533|~|2,4
1,1003534|~|2,4
1,1003535|~|2,4
1,1003536|~|2,4
1,1003537|~|2,4
1,1003538|~|2,4
1,1003539|~|2,4
1,1003540|~|2,4
1,1002095|~|2,4
1,943|~|2,4
1,944|~|2,4
1,1003031|~|2,4
1,1003032|~|2,4
1,945|~|2,4
1,947|~|2,4
1,948|~|2,4
1,949|~|2,4
1,1006079|~|2,4
1,1006080|~|2,4
1,1006081|~|2,4
1,1003209|~|2,4
1,1003211|~|2,4
1,1003213|~|2,4
1,1003214|~|2,4
1,1002982|~|2,4
1,1002979|~|2,4
1,1002980|~|2,4
1,1002981|~|2,4
1,1002904|~|2,4
1,971|~|2,4
1,1003215|~|2,4
1,1004832|~|2,4
1,1002648|~|2,4
1,1002649|~|2,4
1,1002650|~|2,4
1,1002652|~|2,4
1,1003216|~|2,4
1,1002232|~|2,4
1,1002233|~|2,4
1,1109|~|2,4
1,886|~|2,4
1,1002236|~|2,4
1,1002628|~|2,4
1,1004022|~|2,4
1,781|~|2,4
1,890|~|2,4
1,1004836|~|2,4
1,979|~|2,4
1,1004837|~|2,4
1,1002238|~|2,4
1,1004838|~|2,4
1,1004839|~|2,4
1,1004841|~|2,4
1,1004843|~|2,4
1,1004845|~|2,4
1,1004847|~|2,4
1,1004849|~|2,4
1,1002653|~|2,4
1,1004850|~|2,4
1,1002239|~|2,4
1,1002240|~|2,4
1,980|~|2,4
1,784|~|2,4
1,1003217|~|2,4
1,1002241|~|2,4
1,1002242|~|2,4
1,1002243|~|2,4
1,981|~|2,4
1,1006123|~|2,4
1,1003218|~|2,4
1,1002991|~|2,4
1,1003774|~|2,5
1,1003776|~|2,5
1,1003775|~|2,4
1,1003777|~|2,5
1,1003779|~|2,5
1,1003778|~|2,5
1,1003780|~|2,4
1,1003793|~|2,4
1,1003781|~|2,4
1,1003787|~|2,4
1,1003791|~|2,4
1,1003792|~|2,4
1,1003790|~|2,4
1,1003789|~|2,4
1,1003794|~|2,4
1,1003795|~|2,4
1,1003796|~|2,4
1,1003797|~|2,4
1,1003798|~|2,4
1,1004351|~|2,4
1,1004352|~|2,4
1,1003801|~|2,4
1,1003799|~|2,4
1,1004367|~|2,4
1,1003800|~|2,4
1,1004368|~|2,4
1,1003784|~|2,4
1,1003785|~|2,4
1,1003786|~|2,4
1,1003782|~|2,4
1,1003802|~|2,4
1,1003803|~|2,4
1,1003804|~|2,4
1,1003805|~|2,4
1,1003807|~|2,4
1,1003808|~|2,4
1,1004471|~|2,4
1,1004370|~|2,4
1,1003809|~|2,4
1,1003945|~|2,4
1,1003814|~|2,4
1,1004426|~|2,4
1,1003813|~|2,4
1,1003816|~|2,4
1,1003817|~|2,4
1,1003758|~|2,4
1,1003755|~|2,4
1,1003757|~|2,4
1,1003812|~|2,4
1,1003763|~|2,4
1,1003771|~|2,4
1,1003820|~|2,4
1,1003819|~|2,4
1,1003818|~|2,4
1,1003821|~|2,4
1,1003823|~|2,4
1,1003825|~|2,4
1,1003824|~|2,4
1,1003827|~|2,4
1,1003822|~|2,4
1,1003828|~|2,4
1,1003841|~|2,4
1,1003844|~|2,4
1,1004060|~|2,4
1,1003829|~|2,4
1,1003831|~|2,4
1,1003832|~|2,4
1,1003830|~|2,4
1,1003836|~|2,4
1,1004026|~|2,4
1,1004350|~|2,4
1,1004395|~|2,4
1,1004490|~|2,4
1,1004072|~|2,4
1,1004851|~|2,4
1,1004853|~|2,4
1,1004854|~|2,4
1,788|~|2,4
1,1002244|~|2,4
1,1001652|~|2,4
1,1002657|~|2,4
1,1002245|~|2,4
1,1002246|~|2,4
1,1002247|~|2,4
1,1005910|~|2,4
1,1006155|~|2,4
1,1003219|~|2,4
1,1003220|~|2,4
1,1003542|~|2,4
1,1003543|~|2,4
1,789|~|2,4
1,1002660|~|2,4
1,960|~|2,4
1,1002248|~|2,4
1,1002250|~|2,4
1,1002251|~|2,4
1,1002252|~|2,4
1,1002662|~|2,4
1,1002663|~|2,4
1,1002253|~|2,4
1,1002664|~|2,4
1,1004855|~|2,4
1,1002254|~|2,4
1,1002255|~|2,4
1,1003119|~|2,4
1,1006082|~|2,4
1,1006083|~|2,4
1,1004858|~|2,4
1,1003108|~|2,4
1,1004861|~|2,4
1,1004874|~|2,4
1,1003544|~|2,4
1,1004880|~|2,4
1,1004886|~|2,4
1,1004889|~|2,4
1,1004892|~|2,4
1,1003015|~|2,4
1,1003049|~|2,4
1,1004895|~|2,4
1,1002666|~|2,4
1,1002256|~|2,4
1,1002667|~|2,4
1,1002668|~|2,4
1,1002669|~|2,4
1,1002670|~|2,4
1,1002671|~|2,4
1,1002672|~|2,4
1,1002674|~|2,4
1,1002675|~|2,4
1,1003222|~|2,4
1,950|~|2,4
1,937|~|2,4
1,1000|~|2,4
1,1003223|~|2,4
1,1003224|~|2,4
1,1003225|~|2,4
1,796|~|2,4
1,798|~|2,4
1,984|~|2,4
1,644|~|2,4
1,961|~|2,4
1,807|~|2,4
1,489|~|2,4
1,751|~|2,4
1,1002676|~|2,4
1,1002257|~|2,4
1,1003226|~|2,4
1,1002102|~|2,4
1,1002103|~|2,4
1,973|~|2,4
1,816|~|2,4
1,892|~|2,4
1,891|~|2,4
1,817|~|2,4
1,896|~|2,4
1,897|~|2,4
1,962|~|2,4
1,1003546|~|2,4
1,1004809|~|2,4
1,1002923|~|2,4
1,1004064|~|2,4
1,1004061|~|2,4
1,818|~|2,4
1,1002924|~|2,4
1,819|~|2,4
1,985|~|2,4
1,824|~|2,4
1,831|~|2,4
1,832|~|2,4
1,1003227|~|2,4
1,1002678|~|2,4
1,1002258|~|2,4
1,1002989|~|2,4
1,1002990|~|2,4
1,1006153|~|2,4
1,1002680|~|2,4
1,1002259|~|2,4
1,1002260|~|2,4
1,1002261|~|2,4
1,1002262|~|2,4
1,1002263|~|2,4
1,1002264|~|2,4
1,1002265|~|2,4
1,1002266|~|2,4
1,1002267|~|2,4
1,1002268|~|2,4
1,1000325|~|2,4
1,1002269|~|2,4
1,1002270|~|2,4
1,1002271|~|2,4
1,1002272|~|2,4
1,1002682|~|2,4
1,1002684|~|2,4
1,1003229|~|2,4
1,1003230|~|2,4
1,1003231|~|2,4
1,1002273|~|2,4
1,1002686|~|2,4
1,696|~|2,4
1,1002688|~|2,4
1,1003232|~|2,4
1,1003233|~|2,4
1,1002571|~|2,4
1,1002274|~|2,4
1,1002275|~|2,4
1,1002577|~|2,4
1,699|~|2,4
1,1002576|~|2,4
1,700|~|2,4
1,1002690|~|2,4
1,1002692|~|2,4
1,1003234|~|2,4
1,1002567|~|2,4
1,1002276|~|2,4
1,1002105|~|2,4
1,1002277|~|2,4
1,1002110|~|2,4
1,1002694|~|2,4
1,1002695|~|2,4
1,1002696|~|2,4
1,1002697|~|2,4
1,1003235|~|2,4
1,1003236|~|2,4
1,833|~|2,4
1,898|~|2,4
1,1002698|~|2,4
1,1005936|~|2,4
1,1004062|~|2,4
1,1002278|~|2,4
1,1002279|~|2,4
1,1002280|~|2,4
1,1002805|~|2,4
1,1002281|~|2,4
1,1002806|~|2,4
1,1002282|~|2,4
1,1002283|~|2,4
1,1003002|~|2,5
1,1002983|~|2,5
1,1003102|~|2,4
1,1002984|~|2,5
1,1002985|~|2,5
1,1003033|~|2,5
1,1002986|~|2,5
1,1002987|~|2,5
1,1002988|~|2,5
1,1002992|~|2,5
1,1003005|~|2,5
1,1003009|~|2,5
1,1003011|~|2,5
1,1003012|~|2,5
1,1003013|~|2,5
1,1003237|~|2,4
1,1002993|~|2,5
1,1002994|~|2,4
1,1003000|~|2,5
1,1003551|~|2,4
1,1002921|~|2,5
1,1002999|~|2,5
1,1003103|~|2,4
1,1003008|~|2,5
1,1002995|~|2,5
1,1002996|~|2,5
1,1002997|~|2,5
1,1002998|~|2,5
1,1003007|~|2,5
1,1003076|~|2,5
1,1002284|~|2,4
1,1002285|~|2,4
1,1002286|~|2,4
1,1002287|~|2,4
1,1002288|~|2,4
1,1002289|~|2,4
1,1002290|~|2,4
1,1002291|~|2,4
1,1002292|~|2,4
1,1002293|~|2,4
1,1002294|~|2,4
1,1002295|~|2,4
1,1002548|~|2,4
1,1002297|~|2,4
1,1002298|~|2,4
1,1002299|~|2,4
1,1002300|~|2,4
1,1002301|~|2,4
1,1002302|~|2,4
1,1002701|~|2,4
1,1003239|~|2,4
1,1003240|~|2,4
1,1003241|~|2,4
1,1003242|~|2,4
1,1006084|~|2,4
1,899|~|2,4
1,1002303|~|2,4
1,963|~|2,4
1,834|~|2,4
1,964|~|2,4
1,986|~|2,4
1,965|~|2,4
1,835|~|2,4
1,900|~|2,4
1,1002568|~|2,4
1,836|~|2,4
1,837|~|2,4
1,901|~|2,4
1,838|~|2,4
1,1005946|~|2,4
1,1005947|~|2,4
1,839|~|2,4
1,1003243|~|2,4
1,1003244|~|2,4
1,1003245|~|2,4
1,1002304|~|2,4
1,1002305|~|2,4
1,840|~|2,4
1,841|~|2,4
1,842|~|2,4
1,966|~|2,4
1,843|~|2,4
1,902|~|2,4
1,974|~|2,4
1,844|~|2,4
1,1004063|~|2,4
1,987|~|2,4
1,845|~|2,4
1,903|~|2,4
1,904|~|2,4
1,905|~|2,4
1,846|~|2,4
1,847|~|2,4
1,1138|~|2,4
1,975|~|2,4
1,848|~|2,4
1,906|~|2,4
1,907|~|2,4
1,1004846|~|2,4
1,1004911|~|2,4
1,967|~|2,4
1,1002306|~|2,4
1,849|~|2,4
1,850|~|2,4
1,851|~|2,4
1,968|~|2,4
1,1002307|~|2,4
1,1002308|~|2,4
1,1002309|~|2,4
1,970|~|2,4
1,1002310|~|2,4
1,1002311|~|2,4
1,1002312|~|2,4
1,1002313|~|2,4
1,1002314|~|2,4
1,1002315|~|2,4
1,1002316|~|2,4
1,1002317|~|2,4
1,1002318|~|2,4
1,1002319|~|2,4
1,1002320|~|2,4
1,1002321|~|2,4
1,1002194|~|2,4
1,1002195|~|2,4
1,1002322|~|2,4
1,1046|~|2,4
1,1002323|~|2,4
1,1002324|~|2,4
1,1002325|~|2,4
1,1002326|~|2,4
1,1002327|~|2,4
1,1002328|~|2,4
1,1002329|~|2,4
1,1002549|~|2,4
1,1002330|~|2,4
1,1002331|~|2,4
1,1002332|~|2,4
1,1002333|~|2,4
1,1006152|~|2,4
1,1002334|~|2,4
1,1005953|~|2,4
1,1002335|~|2,4
1,1002336|~|2,4
1,1002112|~|2,4
1,1002337|~|2,4
1,1002703|~|2,4
1,1000326|~|2,4
1,1001769|~|2,4
1,951|~|2,4
1,952|~|2,4
1,1002807|~|2,4
1,1002808|~|2,4
1,953|~|2,4
1,954|~|2,4
1,955|~|2,4
1,956|~|2,4
1,957|~|2,4
1,1001685|~|2,4
1,911|~|2,4
1,1001705|~|2,4
1,1001706|~|2,4
1,587|~|2,4
1,1001707|~|2,4
1,1001708|~|2,4
1,1001709|~|2,4
1,1001710|~|2,4
1,1001711|~|2,4
1,1001713|~|2,4
1,586|~|2,4
1,1001718|~|2,4
1,1001719|~|2,4
1,1001720|~|2,4
1,1006067|~|2,4
1,1001684|~|2,4
1,1002113|~|2,4
1,1005978|~|2,4
1,1002114|~|2,4
1,1003927|~|2,4
1,1006151|~|2,4
1,1002939|~|2,4
1,1002338|~|2,4
1,1003247|~|2,4
1,1002339|~|2,4
1,1002340|~|2,4
1,1002341|~|2,4
1,1003248|~|2,4
1,1003249|~|2,4
1,1002343|~|2,4
1,1002344|~|2,4
1,1002705|~|2,4
1,958|~|2,4
1,1002345|~|2,4
1,1001768|~|2,4
1,959|~|2,4
1,1003250|~|2,4
1,1003251|~|2,4
1,999|~|2,4
1,1003252|~|2,4
1,1002570|~|2,4
1,1002346|~|2,4
1,1002963|~|2,5
1,1002347|~|2,4
1,1002348|~|2,4
1,1003254|~|2,4
1,1002349|~|2,4
1,1002350|~|2,4
1,1002351|~|2,4
1,1003255|~|2,4
1,1002115|~|2,4
1,1025|~|2,4
1,1006087|~|2,4
1,988|~|2,4
1,1002116|~|2,4
1,1002353|~|2,4
1,1003553|~|2,4
1,1003257|~|2,4
1,1003258|~|2,4
1,1003259|~|2,4
1,1003260|~|2,4
1,1003261|~|2,4
1,1003262|~|2,4
1,1003263|~|2,4
1,1001686|~|2,4
1,1002809|~|2,4
1,703|~|2,4
1,1002117|~|2,4
1,1002354|~|2,4
1,1002550|~|2,4
1,1003264|~|2,4
1,1002355|~|2,4
1,1003265|~|2,4
1,1002119|~|2,4
1,1004848|~|2,4
1,1002356|~|2,4
1,1003554|~|2,4
1,1002357|~|2,4
1,852|~|2,4
1,1002358|~|2,4
1,1002359|~|2,4
1,1002360|~|2,4
1,1002361|~|2,4
1,1002362|~|2,4
1,1002363|~|2,4
1,1002364|~|2,4
1,1002365|~|2,4
1,1002366|~|2,4
1,1002367|~|2,4
1,1002368|~|2,4
1,1002369|~|2,4
1,1002370|~|2,4
1,1002371|~|2,4
1,1003266|~|2,4
1,853|~|2,4
1,1006150|~|2,4
1,1006149|~|2,4
1,1006148|~|2,4
1,1002572|~|2,4
1,1003267|~|2,4
1,1002708|~|2,4
1,1002710|~|2,4
1,1003268|~|2,4
1,1002372|~|2,4
1,1002373|~|2,4
1,1002374|~|2,4
1,1002375|~|2,4
1,1003269|~|2,4
1,1003270|~|2,4
1,1002376|~|2,4
1,1002377|~|2,4
1,1002378|~|2,4
1,1002379|~|2,4
1,1035|~|2,4
1,1036|~|2,4
1,1037|~|2,4
1,1039|~|2,4
1,1040|~|2,4
1,1002551|~|2,4
1,1002553|~|2,4
1,1001776|~|2,4
1,1002810|~|2,4
1,1002811|~|2,4
1,1002812|~|2,4
1,1002813|~|2,4
1,1002814|~|2,4
1,1002380|~|2,4
1,1002381|~|2,4
1,1002382|~|2,4
1,717|~|2,4
1,1002554|~|2,4
1,1002555|~|2,4
1,1002556|~|2,4
1,1003948|~|2,4
1,1003956|~|2,4
1,1003953|~|2,4
1,1003957|~|2,4
1,1003958|~|2,4
1,1003964|~|2,4
1,1003965|~|2,4
1,1003966|~|2,4
1,1003967|~|2,4
1,1003968|~|2,4
1,1003555|~|2,4
1,1003974|~|2,4
1,1003047|~|2,4
1,1006147|~|2,4
1,1002557|~|2,4
1,1006036|~|2,4
1,1002711|~|2,4
1,1002713|~|2,4
1,1006088|~|2,4
1,1004807|~|2,4
1,1003556|~|2,4
1,1003272|~|2,4
1,1003273|~|2,4
1,1003274|~|2,4
1,1003275|~|2,4
1,1003276|~|2,4
1,1003277|~|2,4
1,1003278|~|2,4
1,1003279|~|2,4
1,1003280|~|2,4
1,1003281|~|2,4
1,1003282|~|2,4
1,1003283|~|2,4
1,1003284|~|2,4
1,1003285|~|2,4
1,1003286|~|2,4
1,1003287|~|2,4
1,1003288|~|2,4
1,1003289|~|2,4
1,1003290|~|2,4
1,1003291|~|2,4
1,1003292|~|2,4
1,1003293|~|2,4
1,1003294|~|2,4
1,1003295|~|2,4
1,1002714|~|2,4
1,1003559|~|2,4
1,990|~|2,4
1,1003297|~|2,4
1,1002383|~|2,4
1,1002384|~|2,4
1,1002385|~|2,4
1,1003826|~|2,4
1,1003562|~|2,4
1,1002386|~|2,4
1,1002387|~|2,4
1,1002388|~|2,4
1,1002389|~|2,4
1,1002390|~|2,4
1,1002391|~|2,4
1,1002392|~|2,4
1,1002393|~|2,4
1,1004915|~|2,4
1,991|~|2,4
1,1004805|~|2,4
1,992|~|2,4
1,1003|~|2,4
1,1006089|~|2,4
1,1003564|~|2,4
1,1002122|~|2,4
1,1003565|~|2,4
1,1004804|~|2,4
1,1004803|~|2,4
1,1003568|~|2,4
1,1169|~|2,4
1,1170|~|2,4
1,1001|~|2,4
1,972|~|2,4
1,1002394|~|2,4
1,854|~|2,4
1,1002633|~|2,4
1,1171|~|2,4
1,1172|~|2,4
1,1085|~|2,4
1,855|~|2,4
1,1084|~|2,4
1,1004842|~|2,4
1,1004920|~|2,4
1,1004844|~|2,4
1,1004922|~|2,4
1,1002395|~|2,4
1,1003569|~|2,4
1,780|~|2,4
1,1002123|~|2,4
1,1002124|~|2,4
1,1002396|~|2,4
1,1002397|~|2,4
1,1002398|~|2,4
1,1006090|~|2,4
1,1003298|~|2,4
1,1003299|~|2,4
1,1002558|~|2,4
1,1002400|~|2,4
1,1002401|~|2,4
1,1003057|~|2,4
1,1003058|~|2,4
1,1002402|~|2,4
1,1003300|~|2,4
