data_source_id,procedure_code_id_source,procedure_code_category_id_reference
1,1002970|~|2,4
1,1003572|~|2,4
1,1003574|~|2,4
1,1003575|~|2,4
1,1003576|~|2,4
1,1002125|~|2,4
1,1003083|~|2,4
1,1002913|~|2,4
1,1002947|~|2,4
1,1002958|~|2,4
1,1003003|~|2,4
1,1003089|~|2,4
1,1002917|~|2,4
1,1003134|~|2,4
1,1002919|~|2,4
1,1003132|~|2,5
1,1003022|~|2,4
1,1003113|~|2,4
1,1002933|~|2,4
1,1003010|~|2,4
1,1003133|~|2,4
1,722|~|2,4
1,1002126|~|2,4
1,1002926|~|2,4
1,1002928|~|2,4
1,1002929|~|2,4
1,1002930|~|2,4
1,1002931|~|2,4
1,1002932|~|2,4
1,1002922|~|2,4
1,1002934|~|2,4
1,1002944|~|2,4
1,1002206|~|2,4
1,1002127|~|2,4
1,1002128|~|2,4
1,1003301|~|2,4
1,1083|~|2,4
1,1098|~|2,4
1,1092|~|2,4
1,1093|~|2,4
1,1094|~|2,4
1,1091|~|2,4
1,1090|~|2,4
1,1088|~|2,4
1,1089|~|2,4
1,1096|~|2,4
1,1095|~|2,4
1,1097|~|2,4
1,1004065|~|2,4
1,1000183|~|2,4
1,1001807|~|2,4
1,1001893|~|2,4
1,1001896|~|2,4
1,1001758|~|2,4
1,1001760|~|2,4
1,1001753|~|2,4
1,1001759|~|2,4
1,1001844|~|2,4
1,1024|~|2,4
1,1001830|~|2,4
1,1001831|~|2,4
1,1023|~|2,4
1,1006091|~|2,4
1,592|~|2,4
1,1001869|~|2,4
1,1000336|~|2,2
1,1001691|~|2,4
1,1000241|~|2,2
1,1003303|~|2,4
1,1003304|~|2,4
1,1003305|~|2,4
1,1002716|~|2,4
1,1003577|~|2,4
1,1000301|~|2,2
1,1003306|~|2,4
1,1003307|~|2,4
1,1002129|~|2,4
1,1003308|~|2,4
1,1002207|~|2,4
1,1002717|~|2,4
1,1003578|~|2,4
1,1003843|~|2,4
1,1003309|~|2,4
1,1003845|~|2,5
1,1004033|~|2,5
1,1002718|~|2,4
1,1001843|~|2,5
1,1001814|~|2,4
1,1003310|~|2,4
1,1001897|~|2,4
1,1003205|~|2,4
1,1006095|~|2,2
1,1003579|~|2,4
1,697|~|2,4
1,1003065|~|2,4
1,1003073|~|2,4
1,1003074|~|2,4
1,1003128|~|2,4
1,1003067|~|2,4
1,1003129|~|2,4
1,1003077|~|2,4
1,1003066|~|2,4
1,1003130|~|2,4
1,1003311|~|2,4
1,1003312|~|2,4
1,1003314|~|2,4
1,1003315|~|2,4
1,1000259|~|2,2
1,1002720|~|2,4
1,1001903|~|2,4
1,1000177|~|2,4
1,1003581|~|2,4
1,1001871|~|2,4
1,1180|~|2,4
1,1003316|~|2,4
1,1001751|~|2,4
1,1003187|~|2,4
1,1002647|~|2,4
1,1003317|~|2,4
1,1003318|~|2,4
1,1003091|~|2,4
1,1004824|~|2,4
1,1002721|~|2,4
1,1001747|~|2,4
1,1001754|~|2,4
1,1003319|~|2,4
1,1003320|~|2,4
1,1003321|~|2,4
1,1003322|~|2,4
1,1003585|~|2,4
1,1003586|~|2,4
1,1003587|~|2,4
1,747|~|2,4
1,1006065|~|2,4
1,1002132|~|2,4
1,1002133|~|2,4
1,1004066|~|2,4
1,1002884|~|2,4
1,1005200|~|2,4
1,1005202|~|2,4
1,1001914|~|2,4
1,1002725|~|2,4
1,1001772|~|2,4
1,1003382|~|2,4
1,1001813|~|2,4
1,1002727|~|2,4
1,1002728|~|2,4
1,1002729|~|2,4
1,1001569|~|2,4
1,1003199|~|2,4
1,1003709|~|2,4
1,1001823|~|2,4
1,1002151|~|2,4
1,1001696|~|2,4
1,1001694|~|2,4
1,1000180|~|2,4
1,1002152|~|2,4
1,1001827|~|2,4
1,1003383|~|2,4
1,1006066|~|2,4
1,1002730|~|2,4
1,1002731|~|2,4
1,1001915|~|2,4
1,1004605|~|2,4
1,1004604|~|2,4
1,1004603|~|2,4
1,1004602|~|2,4
1,1002153|~|2,4
1,609|~|2,4
1,1002786|~|2,4
1,1002885|~|2,4
1,1005204|~|2,4
1,1005206|~|2,4
1,1003712|~|2,4
1,1002154|~|2,4
1,1002785|~|2,4
1,1002155|~|2,4
1,1005208|~|2,4
1,1002156|~|2,4
1,1002157|~|2,4
1,1002627|~|2,4
1,1000222|~|2,4
1,1006096|~|2,2
1,1003485|~|2,4
1,1002088|~|2,4
1,1003752|~|2,4
1,1002160|~|2,4
1,1004386|~|2,4
1,1004484|~|2,5
1,1004480|~|2,4
1,1004482|~|2,4
1,1003394|~|2,4
1,1002733|~|2,4
1,1003395|~|2,4
1,1001570|~|2,4
1,1001571|~|2,4
1,1000236|~|2,2
1,1000675|~|2,2
1,1000212|~|2,4
1,1003396|~|2,4
1,1003046|~|2,5
1,1003397|~|2,4
1,1003079|~|2,4
1,1000178|~|2,4
1,1000233|~|2,2
1,1003713|~|2,4
1,1002161|~|2,4
1,1001575|~|2,2
1,1000338|~|2,2
1,1000230|~|2,2
1,1001650|~|2,4
1,1001520|~|2,2
1,1002162|~|2,4
1,1002163|~|2,4
1,1000245|~|2,2
1,1000247|~|2,2
1,1001521|~|2,2
1,1001917|~|2,4
1,1001626|~|2,4
1,1001816|~|2,4
1,1003398|~|2,4
1,1002164|~|2,4
1,1001840|~|2,4
1,1001881|~|2,4
1,1004039|~|2,5
1,1004037|~|2,5
1,1004040|~|2,5
1,1006129|~|2,4
1,1002166|~|2,4
1,1173|~|2,4
1,1002167|~|2,4
1,1002734|~|2,4
1,1002735|~|2,4
1,1002736|~|2,4
1,1002737|~|2,4
1,1002738|~|2,4
1,1001606|~|2,4
1,1001268|~|2,4
1,1001737|~|2,4
1,1001738|~|2,4
1,1001740|~|2,4
1,1001693|~|2,4
1,273|~|2,4
1,1003978|~|2,4
1,1003983|~|2,4
1,1003982|~|2,4
1,1000176|~|2,4
1,1000340|~|2,4
1,1155|~|2,4
1,1003979|~|2,4
1,1003984|~|2,4
1,1003981|~|2,4
1,390|~|2,4
1,1000244|~|2,4
1,1001700|~|2,3
1,1001690|~|2,4
1,1001778|~|2,4
1,1003201|~|2,4
1,1004004|~|2,5
1,1001698|~|2,4
1,1001750|~|2,4
1,1003715|~|2,4
1,1001699|~|2,4
1,1000237|~|2,2
1,1001649|~|2,4
1,694|~|2,2
1,1000387|~|2,2
1,1000210|~|2,4
1,1000232|~|2,2
1,1000227|~|2,4
1,1004034|~|2,4
1,1002740|~|2,4
1,1002741|~|2,4
1,1000388|~|2,2
1,1000234|~|2,2
1,1000252|~|2,2
1,1000253|~|2,2
1,1002169|~|2,4
1,1002170|~|2,4
1,1002171|~|2,4
1,1001820|~|2,4
1,1002742|~|2,4
1,1004052|~|2,5
1,62|~|2,4
1,1000258|~|2,4
1,1000334|~|2,4
1,942|~|2,4
1,1001725|~|2,4
1,1002743|~|2,4
1,1003198|~|2,4
1,1003404|~|2,4
1,1003472|~|2,4
1,1003405|~|2,4
1,1003717|~|2,4
1,1003406|~|2,4
1,1003407|~|2,4
1,1003408|~|2,4
1,1003409|~|2,4
1,1003410|~|2,4
1,1003411|~|2,4
1,1003412|~|2,4
1,1003413|~|2,4
1,1003414|~|2,4
1,1003415|~|2,4
1,1003416|~|2,4
1,1000261|~|2,2
1,1000337|~|2,2
1,1006156|~|2,2
1,1002779|~|2,4
1,1004415|~|2,4
1,1003753|~|2,4
1,1004408|~|2,4
1,1004365|~|2,4
1,1002886|~|2,4
1,1001919|~|2,4
1,1003973|~|2,5
1,1003995|~|2,4
1,1006157|~|2,2
1,1000335|~|2,2
1,1001646|~|2,4
1,1001777|~|2,4
1,1004598|~|2,4
1,1004597|~|2,4
1,1004596|~|2,4
1,1004593|~|2,4
1,1004586|~|2,4
1,1004581|~|2,4
1,1004580|~|2,4
1,1004579|~|2,4
1,1004574|~|2,4
1,1004573|~|2,4
1,1004572|~|2,4
1,1004571|~|2,4
1,1000235|~|2,2
1,1002898|~|2,4
1,1003418|~|2,4
1,1003419|~|2,4
1,1003420|~|2,4
1,1001559|~|2,4
1,1004391|~|2,5
1,1004035|~|2,5
1,1000209|~|2,4
1,1005210|~|2,4
1,1005212|~|2,4
1,1004500|~|2,5
1,1004499|~|2,5
1,1002747|~|2,4
1,1003985|~|2,5
1,1001920|~|2,4
1,1006128|~|2,4
1,1003037|~|2,4
1,1001921|~|2,4
1,1003491|~|2,4
1,1003193|~|2,4
1,1003181|~|2,4
1,1003484|~|2,4
1,1126|~|2,4
1,1002749|~|2,4
1,1002750|~|2,4
1,1002751|~|2,4
1,1002752|~|2,4
1,1002753|~|2,4
1,1002754|~|2,4
1,1006127|~|2,4
1,1003421|~|2,4
1,1003422|~|2,4
1,1002755|~|2,4
1,1003200|~|2,4
1,1003487|~|2,4
1,1003090|~|2,4
1,1003486|~|2,4
1,1001763|~|2,4
1,1004031|~|2,5
1,1000630|~|2,4
1,1001886|~|2,4
1,1000248|~|2,2
1,1002756|~|2,4
1,1003182|~|2,4
1,1006126|~|2,4
1,1000926|~|2,4
1,1001388|~|2,4
1,1003720|~|2,4
1,1001773|~|2,4
1,1002757|~|2,4
1,1002758|~|2,4
1,1002759|~|2,4
1,1000294|~|2,4
1,1002172|~|2,4
1,1000392|~|2,4
1,1000391|~|2,4
1,1000389|~|2,4
1,1000629|~|2,4
1,1004825|~|2,5
1,1004826|~|2,5
1,1004828|~|2,5
1,1004827|~|2,5
1,1004829|~|2,5
1,1004831|~|2,5
1,1003751|~|2,5
1,1004559|~|2,5
1,1006104|~|2,5
1,1006158|~|2,2
1,1006159|~|2,2
1,1003189|~|2,5
1,1003195|~|2,4
1,1000266|~|2,4
1,1003424|~|2,4
1,613|~|2,4
1,1003425|~|2,4
1,1003426|~|2,5
1,1000383|~|2,4
1,1001765|~|2,4
1,1000243|~|2,4
1,1003993|~|2,4
1,1004076|~|2,4
1,1004075|~|2,4
1,1004074|~|2,4
1,1004016|~|2,4
1,1004029|~|2,4
1,1003991|~|2,5
1,1004409|~|2,5
1,1004410|~|2,5
1,1004411|~|2,5
1,1003992|~|2,4
1,1004495|~|2,5
1,1003994|~|2,5
1,1004405|~|2,5
1,1004414|~|2,5
1,1004412|~|2,5
1,1004388|~|2,5
1,1004390|~|2,5
1,1004389|~|2,5
1,1004054|~|2,5
1,1004036|~|2,4
1,1001779|~|2,4
1,1001782|~|2,4
1,1001692|~|2,4
1,1001766|~|2,4
1,1001767|~|2,4
1,1003722|~|2,4
1,1002887|~|2,4
1,1002760|~|2,4
1,1003724|~|2,4
1,1000242|~|2,2
1,1002888|~|2,4
1,1005214|~|2,4
1,1005216|~|2,4
1,1005218|~|2,4
1,1005220|~|2,4
1,1005222|~|2,4
1,1005224|~|2,4
1,1005226|~|2,4
1,1005228|~|2,4
1,1005233|~|2,4
1,1001752|~|2,4
1,1004030|~|2,5
1,1000624|~|2,2
1,1001761|~|2,4
1,1001838|~|2,4
1,1002761|~|2,4
1,1000329|~|2,2
1,1000328|~|2,2
1,1003489|~|2,4
1,1003186|~|2,4
1,1003490|~|2,4
1,1003493|~|2,4
1,1003492|~|2,4
1,1001783|~|2,4
1,1003428|~|2,4
1,1003429|~|2,4
1,1003430|~|2,4
1,1006097|~|2,2
1,1004067|~|2,5
1,1004068|~|2,5
1,1157|~|2,4
1,1158|~|2,4
1,1159|~|2,4
1,1160|~|2,4
1,1003726|~|2,4
1,1001757|~|2,5
1,1001756|~|2,5
1,1006124|~|2,4
1,1002762|~|2,4
1,1002174|~|2,4
1,1001926|~|2,4
1,1001755|~|2,5
1,1003727|~|2,4
1,1003050|~|2,4
1,1002763|~|2,4
1,614|~|2,4
1,589|~|2,4
1,1003183|~|2,4
1,1003432|~|2,4
1,1003433|~|2,4
1,1001927|~|2,4
1,1003078|~|2,4
1,1006115|~|2,4
1,1001928|~|2,4
1,1003728|~|2,4
1,1002764|~|2,4
1,1002765|~|2,4
1,1002766|~|2,4
1,1002767|~|2,4
1,1000174|~|2,4
1,1001609|~|2,4
1,1002768|~|2,4
1,1002769|~|2,4
1,828|~|2,4
1,1001929|~|2,4
1,1001932|~|2,4
1,1002889|~|2,4
1,1001930|~|2,4
1,1001931|~|2,4
1,1001697|~|2,4
1,1001689|~|2,4
1,1001780|~|2,4
1,1003434|~|2,4
1,1001543|~|2,4
1,1003435|~|2,4
1,1003436|~|2,4
1,1003437|~|2,4
1,1003729|~|2,4
1,1003730|~|2,4
1,1003731|~|2,4
1,1003732|~|2,4
1,1003733|~|2,4
1,1003748|~|2,4
1,1002787|~|2,4
1,1001933|~|2,4
1,1003438|~|2,4
1,1002175|~|2,4
1,1001519|~|2,2
1,1003734|~|2,4
1,1006098|~|2,2
1,1002890|~|2,4
1,1006125|~|2,4
1,1001940|~|2,4
1,1001981|~|2,4
1,1001982|~|2,4
1,1001983|~|2,4
1,1001984|~|2,4
1,1001985|~|2,4
1,1001986|~|2,4
1,1001987|~|2,4
1,1001988|~|2,4
1,1002063|~|2,4
1,1002082|~|2,4
1,1005236|~|2,4
1,1179|~|2,4
1,1002891|~|2,4
1,1005101|~|2,4
1,1005807|~|2,4
1,1005871|~|2,4
1,1005103|~|2,4
1,1005813|~|2,4
1,1005339|~|2,4
1,1005816|~|2,4
1,1005111|~|2,4
1,1005345|~|2,4
1,1005112|~|2,4
1,1005819|~|2,4
1,1005820|~|2,4
1,1005354|~|2,4
1,1004565|~|2,4
1,1005121|~|2,4
1,1005369|~|2,4
1,1005826|~|2,4
1,1005124|~|2,4
1,1005372|~|2,4
1,1005127|~|2,4
1,1005375|~|2,4
1,1005130|~|2,4
1,1005378|~|2,4
1,1005381|~|2,4
1,1005136|~|2,4
1,1005384|~|2,4
1,1005831|~|2,4
1,1005138|~|2,4
1,1005291|~|2,4
1,1005387|~|2,4
1,1005294|~|2,4
1,1005297|~|2,4
1,1005300|~|2,4
1,1005303|~|2,4
1,1005832|~|2,4
1,1005390|~|2,4
1,1005834|~|2,4
1,1005393|~|2,4
1,1005836|~|2,4
1,1005396|~|2,4
1,1005146|~|2,4
1,1005399|~|2,4
1,1005840|~|2,4
1,1005147|~|2,4
1,1005402|~|2,4
1,1005842|~|2,4
1,1005148|~|2,4
1,1005405|~|2,4
1,1005844|~|2,4
1,1005149|~|2,4
1,1005408|~|2,4
1,1005846|~|2,4
1,1005151|~|2,4
1,1005411|~|2,4
1,1005848|~|2,4
1,1005152|~|2,4
1,1005414|~|2,4
1,1005850|~|2,4
1,1005153|~|2,4
1,1005417|~|2,4
1,1005852|~|2,4
1,1005420|~|2,4
1,1005854|~|2,4
1,1005155|~|2,4
1,1005856|~|2,4
1,1005156|~|2,4
1,1005426|~|2,4
1,1005858|~|2,4
1,1005157|~|2,4
1,1005429|~|2,4
1,1005860|~|2,4
1,1005158|~|2,4
1,1005432|~|2,4
1,1005862|~|2,4
1,1005159|~|2,4
1,1005864|~|2,4
1,1005160|~|2,4
1,1005438|~|2,4
1,1005865|~|2,4
1,1005162|~|2,4
1,1005444|~|2,4
1,1005867|~|2,4
1,1005447|~|2,4
1,1005868|~|2,4
1,1005164|~|2,4
1,1005450|~|2,4
1,1005869|~|2,4
1,1005165|~|2,4
1,1005453|~|2,4
1,1005870|~|2,4
1,1005166|~|2,4
1,1005456|~|2,4
1,1005872|~|2,4
1,1005167|~|2,4
1,1005459|~|2,4
1,1005874|~|2,4
1,1005168|~|2,4
1,1005462|~|2,4
1,1005876|~|2,4
1,1005169|~|2,4
1,1005465|~|2,4
1,1005878|~|2,4
1,1005170|~|2,4
1,1005468|~|2,4
1,1005880|~|2,4
1,1005171|~|2,4
1,1005471|~|2,4
1,1005882|~|2,4
1,1005474|~|2,4
1,1005174|~|2,4
1,1005175|~|2,4
1,1005340|~|2,4
1,1005480|~|2,4
1,1005176|~|2,4
1,1005177|~|2,4
1,1005486|~|2,4
1,1005178|~|2,4
1,1005349|~|2,4
1,1005489|~|2,4
1,1005179|~|2,4
1,1005355|~|2,4
1,1005181|~|2,4
1,1005182|~|2,4
1,1005501|~|2,4
1,1005183|~|2,4
1,1005364|~|2,4
1,1005503|~|2,4
1,1005184|~|2,4
1,1005185|~|2,4
1,1005507|~|2,4
1,1005509|~|2,4
1,1005189|~|2,4
1,1005379|~|2,4
1,1005513|~|2,4
1,1005191|~|2,4
1,1005515|~|2,4
1,1005193|~|2,4
1,1005388|~|2,4
1,1005519|~|2,4
1,1005194|~|2,4
1,1005521|~|2,4
1,1005195|~|2,4
1,1005523|~|2,4
1,1005197|~|2,4
1,1005198|~|2,4
1,1005201|~|2,4
1,1005533|~|2,4
1,1005203|~|2,4
1,1005412|~|2,4
1,1005535|~|2,4
1,1005205|~|2,4
1,1005415|~|2,4
1,1005537|~|2,4
1,1005207|~|2,4
1,1005418|~|2,4
1,1005539|~|2,4
1,1005209|~|2,4
1,1005541|~|2,4
1,1005211|~|2,4
1,1005543|~|2,4
1,1005213|~|2,4
1,1005545|~|2,4
1,1005215|~|2,4
1,1005217|~|2,4
1,1005549|~|2,4
1,1005551|~|2,4
1,1005553|~|2,4
1,1005555|~|2,4
1,1005445|~|2,4
1,1005557|~|2,4
1,1005559|~|2,4
1,1005229|~|2,4
1,1005451|~|2,4
1,1005561|~|2,4
1,1005231|~|2,4
1,1005454|~|2,4
1,1005563|~|2,4
1,1005234|~|2,4
1,1005457|~|2,4
1,1005565|~|2,4
1,1005237|~|2,4
1,1005567|~|2,4
1,1005239|~|2,4
1,1005463|~|2,4
1,1005569|~|2,4
1,1005241|~|2,4
1,1005466|~|2,4
1,1005571|~|2,4
1,1005243|~|2,4
1,1005245|~|2,4
1,1005575|~|2,4
1,1005475|~|2,4
1,1005249|~|2,4
1,1005478|~|2,4
1,1005579|~|2,4
1,1005250|~|2,4
1,1005481|~|2,4
1,1005581|~|2,4
1,1005254|~|2,4
1,1005256|~|2,4
1,1005587|~|2,4
1,1005260|~|2,4
1,1005264|~|2,4
1,1005270|~|2,4
1,1005508|~|2,4
1,1005601|~|2,4
1,1005272|~|2,4
1,1005510|~|2,4
1,1005603|~|2,4
1,1005276|~|2,4
1,1005514|~|2,4
1,1005607|~|2,4
1,1005278|~|2,4
1,1005516|~|2,4
1,1005280|~|2,4
1,1005518|~|2,4
1,1005611|~|2,4
1,1005520|~|2,4
1,1005522|~|2,4
1,1005524|~|2,4
1,1005289|~|2,4
1,1005526|~|2,4
1,1005619|~|2,4
1,1005295|~|2,4
1,1005530|~|2,4
1,1005298|~|2,4
1,1005625|~|2,4
1,1005301|~|2,4
1,1005627|~|2,4
1,1005304|~|2,4
1,1005536|~|2,4
1,1005629|~|2,4
1,1005306|~|2,4
1,1005538|~|2,4
1,1005307|~|2,4
1,1005540|~|2,4
1,1005633|~|2,4
1,1005635|~|2,4
1,1005310|~|2,4
1,1005311|~|2,4
1,1005641|~|2,4
1,1005314|~|2,4
1,1005647|~|2,4
1,1005315|~|2,4
1,1005556|~|2,4
1,1005649|~|2,4
1,1005316|~|2,4
1,1005651|~|2,4
1,1005317|~|2,4
1,1005560|~|2,4
1,1005653|~|2,4
1,1005319|~|2,4
1,1005320|~|2,4
1,1005566|~|2,4
1,1005659|~|2,4
1,1005321|~|2,4
1,1005661|~|2,4
1,1005570|~|2,4
1,1005323|~|2,4
1,1005665|~|2,4
1,1005324|~|2,4
1,1005574|~|2,4
1,1005667|~|2,4
1,1005325|~|2,4
1,1005327|~|2,4
1,1005673|~|2,4
1,1005328|~|2,4
1,1005582|~|2,4
1,1005675|~|2,4
1,1005584|~|2,4
1,1005677|~|2,4
1,1005331|~|2,4
1,1005588|~|2,4
1,1005681|~|2,4
1,1005683|~|2,4
1,1005333|~|2,4
1,1005592|~|2,4
1,1005685|~|2,4
1,1005334|~|2,4
1,1005338|~|2,4
1,1005691|~|2,4
1,1005341|~|2,4
1,1005600|~|2,4
1,1005693|~|2,4
1,1005344|~|2,4
1,1005602|~|2,4
1,1005695|~|2,4
1,1005347|~|2,4
1,1005604|~|2,4
1,1005697|~|2,4
1,1005606|~|2,4
1,1005608|~|2,4
1,1006122|~|2,4
1,1005356|~|2,4
1,1005610|~|2,4
1,1005703|~|2,4
1,1005359|~|2,4
1,1005612|~|2,4
1,1005614|~|2,4
1,1005365|~|2,4
1,1005616|~|2,4
1,1005709|~|2,4
1,1005395|~|2,4
1,1005636|~|2,4
1,1005398|~|2,4
1,1005728|~|2,4
1,1005401|~|2,4
1,1005404|~|2,4
1,1005730|~|2,4
1,1005407|~|2,4
1,1005644|~|2,4
1,1005731|~|2,4
1,1005410|~|2,4
1,1005646|~|2,4
1,1005732|~|2,4
1,1005413|~|2,4
1,1005648|~|2,4
1,1005733|~|2,4
1,1005416|~|2,4
1,1005419|~|2,4
1,1005425|~|2,4
1,1005737|~|2,4
1,1005428|~|2,4
1,1005656|~|2,4
1,1005738|~|2,4
1,1005739|~|2,4
1,1005434|~|2,4
1,1005660|~|2,4
1,1005740|~|2,4
1,1005662|~|2,4
1,1005443|~|2,4
1,1005743|~|2,4
1,1005446|~|2,4
1,1005744|~|2,4
1,1005449|~|2,4
1,1005670|~|2,4
1,1005745|~|2,4
1,1005452|~|2,4
1,1005672|~|2,4
1,1005455|~|2,4
1,1005748|~|2,4
1,1005749|~|2,4
1,1005682|~|2,4
1,1005751|~|2,4
1,1004023|~|2,5
1,827|~|2,4
1,1004356|~|2,5
1,1001868|~|2,5
1,1001781|~|2,5
1,1004392|~|2,5
1,1005470|~|2,4
1,1005684|~|2,4
1,1005752|~|2,4
1,1005473|~|2,4
1,1005686|~|2,4
1,1005753|~|2,4
1,1005476|~|2,4
1,1005754|~|2,4
1,1005479|~|2,4
1,1005692|~|2,4
1,1005694|~|2,4
1,1005696|~|2,4
1,1005698|~|2,4
1,1005700|~|2,4
1,1005702|~|2,4
1,1005704|~|2,4
1,1005706|~|2,4
1,1005708|~|2,4
1,1005710|~|2,4
1,1005718|~|2,4
1,1005720|~|2,4
1,559|~|2,4
1,822|~|2,4
1,815|~|2,4
1,743|~|2,4
1,233|~|2,4
1,1000231|~|2,4
1,806|~|2,4
1,778|~|2,4
1,1000390|~|2,4
1,768|~|2,4
1,1001604|~|2,4
1,1000228|~|2,4
1,1000257|~|2,4
1,602|~|2,4
1,1001630|~|2,4
1,1000342|~|2,4
1,1000341|~|2,4
1,604|~|2,4
1,1000239|~|2,4
1,1001634|~|2,4
1,705|~|2,4
1,826|~|2,4
1,678|~|2,4
1,820|~|2,4
1,825|~|2,4
1,720|~|2,4
1,1001567|~|2,4
1,1001675|~|2,4
1,1001565|~|2,4
1,1001564|~|2,4
1,396|~|2,4
1,395|~|2,4
1,1001568|~|2,4
1,1000324|~|2,5
1,1001625|~|2,5
1,49|~|2,5
1,1001764|~|2,5
1,1001629|~|2,5
1,1001627|~|2,5
1,1000224|~|2,5
1,680|~|2,5
1,1000260|~|2,5
1,1001832|~|2,5
1,1002782|~|2,5
1,1001631|~|2,5
1,1001633|~|2,5
1,1000313|~|2,5
1,1001632|~|2,5
1,1000288|~|2,5
1,1002591|~|2,5
1,1001855|~|2,5
1,1001856|~|2,5
1,603|~|2,5
1,1001624|~|2,5
1,723|~|2,5
1,721|~|2,5
1,795|~|2,5
1,719|~|2,5
1,1000330|~|2,5
1,255|~|2,5
1,711|~|2,5
1,712|~|2,5
1,1001665|~|2,5
1,1001666|~|2,5
1,1001667|~|2,5
1,1001668|~|2,5
1,1001669|~|2,5
1,1001670|~|2,5
1,1001671|~|2,5
1,1001704|~|2,5
1,1001726|~|2,5
1,1001727|~|2,5
1,1001728|~|2,5
1,1001729|~|2,5
1,1001730|~|2,5
1,1001731|~|2,5
1,1001732|~|2,5
1,1001733|~|2,5
1,1001734|~|2,5
1,1001735|~|2,5
1,1001736|~|2,5
1,1001744|~|2,5
1,1001746|~|2,5
1,1001784|~|2,5
1,1001785|~|2,5
1,1001803|~|2,5
1,1001804|~|2,5
1,1001805|~|2,5
1,1001806|~|2,5
1,1001833|~|2,5
1,1001892|~|2,5
1,1001895|~|2,5
1,1001605|~|2,5
1,1002173|~|2,5
1,1001839|~|2,5
1,1000179|~|2,5
1,1001822|~|2,5
1,1001793|~|2,5
1,1001792|~|2,5
1,1001922|~|2,5
1,1001845|~|2,5
1,1001828|~|2,5
1,1001829|~|2,5
1,1001888|~|2,5
1,706|~|2,5
1,389|~|2,5
1,1001676|~|2,7
1,1001677|~|2,7
1,1001672|~|2,7
1,1001673|~|2,7
1,1005230|~|2,7
1,1000305|~|2,7
1,1000306|~|2,7
1,1000303|~|2,7
1,1000304|~|2,7
1,1000302|~|2,7
1,1000311|~|2,7
1,1001876|~|2,7
1,1000314|~|2,7
1,766|~|2,7
1,866|~|2,7
1,936|~|2,7
1,938|~|2,7
1,946|~|2,7
1,1002352|~|2,7
1,1002120|~|2,7
1,1001852|~|2,2
1,1002719|~|2,7
1,1001623|~|2,2
1,611|~|2,7
1,598|~|2,7
1,1001824|~|2,7
1,1001663|~|2,7
1,1001664|~|2,7
1,201|~|2,7
1,1000206|~|2,7
1,1000366|~|2,7
1,1000367|~|2,7
1,1000207|~|2,7
1,1000368|~|2,7
1,1000369|~|2,7
1,1001770|~|2,7
1,1047|~|2,7
1,1001695|~|2,7
1,1001891|~|2,7
1,1001572|~|2,7
1,1001771|~|2,7
1,1001607|~|2,7
1,1051|~|2,7
1,1002006|~|2,7
1,1006451|~|2,2
1,1006180|~|2,2
1,1006452|~|2,2
1,1006181|~|2,2
1,1006234|~|2,2
1,1006182|~|2,2
1,1006235|~|2,2
1,1006236|~|2,2
1,1006183|~|2,2
1,1006237|~|2,2
1,1006453|~|2,2
1,1004476|~|2,5
1,1001894|~|2,5
1,1004053|~|2,5
1,1004051|~|2,5
1,1004046|~|2,5
1,1004047|~|2,5
1,1004049|~|2,5
1,1004041|~|2,5
1,1004044|~|2,5
1,1004050|~|2,5
1,1004045|~|2,5
1,1004038|~|2,5
1,1004042|~|2,5
1,1004043|~|2,5
1,1004048|~|2,5
1,1003846|~|2,5
1,1004830|~|2,5
1,1006239|~|2,5
1,1006103|~|2,5
1,1004485|~|2,5
